route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-2002145,002401,OCESN852357F730692:2022-02-14T09:22:38Z,852357,1,,
OCESN-2002145,000011,OCESN852361F706359:2022-03-09T20:30:55Z,852361,1,,
OCESN-2002145,000011,OCESN852364F716230:2022-03-09T20:30:55Z,852364,0,,
OCESN-2002145,000011,OCESN852365F707479:2022-03-09T20:30:55Z,852365,1,,
OCESN-2002145,000011,OCESN852366F718968:2022-03-09T20:30:55Z,852366,0,,
OCESN-2002145,000011,OCESN852367F716231:2022-03-09T20:30:55Z,852367,1,,
OCESN-2002145,000011,OCESN852368F716232:2022-03-09T20:30:55Z,852368,0,,
OCESN-2002145,000011,OCESN852369F716233:2022-03-09T20:30:55Z,852369,1,,
OCESN-2002146,000015,OCESN852400F716234:2022-03-08T20:46:18Z,852400,0,,
OCESN-2002146,000015,OCESN852402F714354:2022-03-08T20:46:18Z,852402,0,,
OCESN-2002146,002400,OCESN852403F716235:2022-03-08T20:46:18Z,852403,1,,
OCESN-2002146,000906,OCESN852403F730801:2022-02-14T09:22:38Z,852403,1,,
OCESN-2002146,000015,OCESN852404F716236:2022-03-08T20:46:18Z,852404,0,,
OCESN-2002146,000015,OCESN852405F712188:2022-03-08T20:46:18Z,852405,1,,
OCESN-2002146,000015,OCESN852411F716237:2022-03-08T20:46:18Z,852411,1,,
OCESN-2002146,002418,OCESN852416F716238:2022-03-10T20:29:31Z,852416,0,,
OCESN-2002146,000015,OCESN852422F716239:2022-03-08T20:46:18Z,852422,0,,
OCESN-2002146,002400,OCESN852423F716240:2022-03-08T20:46:18Z,852423,1,,
OCESN-2002146,002401,OCESN852423F730802:2022-03-04T01:43:16Z,852423,1,,
OCESN-2002146,002400,OCESN852424F716241:2022-03-08T20:46:18Z,852424,0,,
OCESN-2002146,002401,OCESN852424F730803:2022-02-14T09:22:38Z,852424,0,,
OCESN-2002146,000015,OCESN852425F711678:2022-03-10T20:29:31Z,852425,1,,
OCESN-2002146,000015,OCESN852426F706509:2022-03-10T20:29:31Z,852426,0,,
OCESN-2002146,000395,OCESN852427F716242:2022-03-10T20:29:31Z,852427,1,,
OCESN-2002146,000395,OCESN852428F710242:2022-03-10T20:29:31Z,852428,0,,
OCESN-2002146,001027,OCESN852430F715837:2022-03-08T20:46:18Z,852430,,,
OCESN-2002146,002419,OCESN852432F730804:2022-03-08T20:46:18Z,852432,,,
OCESN-2002146,000011,OCESN852433F706354:2022-03-09T20:30:55Z,852433,1,,
OCESN-2002146,002420,OCESN852434F708242:2022-03-10T20:29:31Z,852434,0,,
OCESN-2002146,000001,OCESN852435F716243:2022-03-10T20:29:31Z,852435,1,,
OCESN-2002146,000011,OCESN852438F716244:2022-03-09T20:30:55Z,852438,0,,
OCESN-2002146,000001,OCESN852439F709257:2022-03-10T20:29:31Z,852439,1,,
OCESN-2002146,000001,OCESN852440F716248:2022-03-10T20:29:31Z,852440,0,,
OCESN-2002147,000952,OCESN852500F730805:2022-02-14T09:22:38Z,852500,0,,
OCESN-2002147,002421,OCESN852505F730431:2022-02-14T09:22:38Z,852505,1,,
OCESN-2002147,002421,OCESN852506F730865:2022-02-14T09:22:38Z,852506,0,,
OCESN-2002147,001162,OCESN852507F730541:2022-02-25T20:43:50Z,852507,1,,
OCESN-2002147,001162,OCESN852508F730806:2022-02-25T20:43:50Z,852508,0,,
OCESN-2002147,002421,OCESN852509F730807:2022-02-14T09:22:38Z,852509,1,,
OCESN-2002147,002421,OCESN852510F730808:2022-02-14T09:22:38Z,852510,0,,
OCESN-2002147,002422,OCESN852511F730809:2022-02-25T20:43:50Z,852511,1,,
OCESN-2002147,002422,OCESN852512F730362:2022-02-25T20:43:50Z,852512,0,,
OCESN-2002147,002421,OCESN852513F730878:2022-02-14T09:22:38Z,852513,1,,
OCESN-2002147,002423,OCESN852514F730810:2022-02-25T20:43:50Z,852514,0,,
OCESN-2002147,002421,OCESN852515F730868:2022-02-14T09:22:38Z,852515,1,,
OCESN-2002147,002421,OCESN852516F730365:2022-02-14T09:22:38Z,852516,0,,
OCESN-2002147,002424,OCESN852517F730811:2022-02-14T09:22:38Z,852517,1,,
OCESN-2002147,002421,OCESN852519F730812:2022-02-14T09:22:38Z,852519,1,,
OCESN-2002147,002425,OCESN852523F730813:2022-02-14T09:22:38Z,852523,1,,
OCESN-2002147,002425,OCESN852524F730680:2022-02-14T09:22:38Z,852524,0,,
OCESN-2002147,002425,OCESN852525F730376:2022-02-14T09:22:38Z,852525,1,,
OCESN-2002147,002425,OCESN852526F730577:2022-02-14T09:22:38Z,852526,0,,
OCESN-2002147,000231,OCESN852527F730814:2022-02-25T20:43:50Z,852527,1,,
OCESN-2002147,000231,OCESN852528F730815:2022-02-25T20:43:50Z,852528,0,,
OCESN-2002147,002425,OCESN852529F730485:2022-02-14T09:22:38Z,852529,1,,
OCESN-2002147,000963,OCESN852537F730816:2022-03-10T20:29:31Z,852537,1,,
OCESN-2002148,000015,OCESN852610F715522:2022-03-08T20:46:18Z,852610,0,,
OCESN-2002148,000011,OCESN852612F713521:2022-03-09T20:30:55Z,852612,0,,
OCESN-2002148,000015,OCESN852613F707626:2022-03-08T20:46:18Z,852613,1,,
OCESN-2002148,000015,OCESN852615F716249:2022-03-08T20:46:18Z,852615,1,,
OCESN-2002148,000015,OCESN852616F711944:2022-03-08T20:46:18Z,852616,0,,
OCESN-2002148,000015,OCESN852619F716250:2022-03-08T20:46:18Z,852619,1,,
OCESN-2002148,000015,OCESN852620F710096:2022-03-08T20:46:18Z,852620,0,,
OCESN-2002148,000015,OCESN852623F716251:2022-03-08T20:46:18Z,852623,1,,
OCESN-2002148,000015,OCESN852624F716252:2022-03-08T20:46:18Z,852624,0,,
OCESN-2002148,000395,OCESN852625F716255:2022-03-07T20:46:24Z,852625,1,,
OCESN-2002148,000016,OCESN852625F725130:2022-03-08T20:46:18Z,852625,1,,
OCESN-2002148,000010,OCESN852625F730817:2022-02-14T09:22:38Z,852625,1,,
OCESN-2002148,000395,OCESN852630F716256:2022-03-07T20:46:24Z,852630,0,,
OCESN-2002148,000400,OCESN852630F721965:2022-03-08T20:46:18Z,852630,0,,
OCESN-2002148,001935,OCESN852631F716257:2022-03-07T20:46:24Z,852631,1,,
OCESN-2002148,000619,OCESN852631F730609:2022-02-14T09:22:38Z,852631,1,,
OCESN-2002148,000949,OCESN852631F730818:2022-02-14T09:22:38Z,852631,1,,
OCESN-2002148,002426,OCESN852632F720736:2022-03-08T20:46:18Z,852632,0,,
OCESN-2002148,002427,OCESN852632F730765:2022-02-14T09:22:38Z,852632,0,,
OCESN-2002148,000949,OCESN852632F730819:2022-02-14T09:22:38Z,852632,0,,
OCESN-2002148,001042,OCESN852632F730820:2022-02-14T09:22:38Z,852632,0,,
OCESN-2002148,000395,OCESN852636F717053:2022-03-07T20:46:24Z,852636,0,,
OCESN-2002148,000015,OCESN852637F716258:2022-03-08T20:46:18Z,852637,1,,
OCESN-2002148,000001,OCESN852639F707827:2022-03-10T20:29:31Z,852639,1,,
OCESN-2002148,001027,OCESN852651F717275:2022-03-08T20:46:18Z,852651,1,,
OCESN-2002148,002427,OCESN852651F730489:2022-02-14T09:22:38Z,852651,1,,
OCESN-2002148,001042,OCESN852651F730821:2022-02-14T09:22:38Z,852651,1,,
OCESN-2002148,000400,OCESN852656F714722:2022-03-08T20:46:18Z,852656,0,,
OCESN-2002148,002400,OCESN852712F716259:2022-03-08T20:46:18Z,852712,0,,
OCESN-2002148,002401,OCESN852712F730822:2022-02-14T09:22:38Z,852712,0,,
OCESN-2002148,000010,OCESN852741F716261:2022-02-14T09:22:38Z,852741,1,,
OCESN-2002148,000002,OCESN852741F730823:2022-03-08T20:46:18Z,852741,1,,
OCESN-2002148,000011,OCESN852806F706477:2022-03-09T20:30:55Z,852806,1,,
OCESN-2002148,000001,OCESN852808F705969:2022-03-10T20:29:31Z,852808,1,,
OCESN-2002148,000015,OCESN852810F716263:2022-03-08T20:46:18Z,852810,1,,
OCESN-2002148,000002,OCESN852820F707042:2022-03-08T20:46:18Z,852820,1,,
OCESN-2002148,000010,OCESN852820F730824:2022-02-14T09:22:38Z,852820,1,,
OCESN-2002148,000680,OCESN852826F730526:2022-02-14T09:22:38Z,852826,1,,
OCESN-2002148,000094,OCESN852830F716264:2022-03-10T20:29:31Z,852830,1,,
OCESN-2002148,000260,OCESN852835F716267:2022-03-08T20:46:18Z,852835,1,,
OCESN-2002148,000266,OCESN852851F706915:2022-03-09T20:30:55Z,852851,0,,
OCESN-2002148,000395,OCESN852856F716268:2022-03-07T20:46:24Z,852856,0,,
OCESN-2002148,000016,OCESN852856F720975:2022-03-08T20:46:18Z,852856,0,,
OCESN-2002148,000680,OCESN852862F730829:2022-02-14T09:22:38Z,852862,0,,
OCESN-2002148,000682,OCESN852868F723277:2022-03-10T20:29:31Z,852868,0,,
OCESN-2002148,002428,OCESN852870F716269:2022-03-08T20:46:18Z,852870,0,,
OCESN-2002148,002429,OCESN852870F730831:2022-02-24T20:40:14Z,852870,0,,
OCESN-2002148,000010,OCESN852870F765659:2022-02-24T20:40:14Z,852870,0,,
OCESN-2002148,000015,OCESN853412F716279:2022-03-08T20:46:18Z,853412,0,,
OCESN-2002148,000015,OCESN853414F707994:2022-03-08T20:46:18Z,853414,0,,
OCESN-2002148,000044,OCESN853416F675060:2022-02-14T09:22:38Z,853416,0,,
OCESN-2002148,002430,OCESN853416F716280:2022-03-09T20:30:55Z,853416,0,,
OCESN-2002148,000015,OCESN853417F718292:2022-03-08T20:46:18Z,853417,1,,
OCESN-2002148,000001,OCESN853418F716281:2022-03-10T20:29:31Z,853418,0,,
OCESN-2002148,000003,OCESN853419F706659:2022-03-10T20:29:31Z,853419,1,,
OCESN-2002148,000680,OCESN853423F730838:2022-02-14T09:22:38Z,853423,1,,
OCESN-2002148,002431,OCESN853424F709765:2022-03-10T20:29:31Z,853424,0,,
OCESN-2002148,000040,OCESN853424F742412:2022-02-21T20:43:48Z,853424,0,,
OCESN-2002148,000682,OCESN853427F716282:2022-03-10T20:29:31Z,853427,1,,
OCESN-2002148,002432,OCESN853428F730578:2022-02-14T09:22:38Z,853428,0,,
OCESN-2002148,002433,OCESN853428F730589:2022-02-14T09:22:38Z,853428,0,,
OCESN-2002148,000350,OCESN853428F737502:2022-02-14T09:22:38Z,853428,0,,
OCESN-2002148,002378,OCESN853429F716283:2022-03-10T20:29:31Z,853429,1,,
OCESN-2002148,000068,OCESN853429F742413:2022-02-21T20:43:48Z,853429,1,,
OCESN-2002148,000011,OCESN853431F716284:2022-03-09T20:30:55Z,853431,1,,
OCESN-2002148,000003,OCESN853432F716285:2022-03-10T20:29:31Z,853432,0,,
OCESN-2002148,000066,OCESN853433F716286:2022-02-14T09:22:38Z,853433,1,,
OCESN-2002148,000010,OCESN853433F730644:2022-02-14T09:22:38Z,853433,1,,
OCESN-2002148,000634,OCESN853433F730839:2022-03-08T20:46:18Z,853433,1,,
OCESN-2002148,000002,OCESN853434F716287:2022-03-08T20:46:18Z,853434,0,,
OCESN-2002148,000010,OCESN853434F730840:2022-02-14T09:22:38Z,853434,0,,
OCESN-2002148,000395,OCESN853435F716288:2022-03-07T20:46:24Z,853435,1,,
OCESN-2002148,000003,OCESN853436F719515:2022-03-10T20:29:31Z,853436,0,,
OCESN-2002148,000003,OCESN853437F711973:2022-03-10T20:29:31Z,853437,1,,
OCESN-2002148,000001,OCESN853440F716291:2022-03-10T20:29:31Z,853440,0,,
OCESN-2002150,000654,OCESN853603F716292:2022-03-10T20:29:31Z,853603,1,,
OCESN-2002150,000010,OCESN853605F719872:2022-03-10T20:29:31Z,853605,1,,
OCESN-2002150,000002,OCESN853605F730984:2022-03-10T20:29:31Z,853605,1,,
OCESN-2002150,002434,OCESN853607F716293:2022-03-10T20:29:31Z,853607,1,,
OCESN-2002150,002435,OCESN853607F730842:2022-03-10T20:29:31Z,853607,1,,
OCESN-2002150,000010,OCESN853607F731077:2022-03-10T20:29:31Z,853607,1,,
OCESN-2002150,001935,OCESN853622F716294:2022-03-10T20:29:31Z,853622,0,,
OCESN-2002150,001033,OCESN853622F730943:2022-03-10T20:29:31Z,853622,0,,
OCESN-2002150,000395,OCESN853624F721884:2022-03-10T20:29:31Z,853624,0,,
OCESN-2002150,000016,OCESN853624F725142:2022-03-10T20:29:31Z,853624,0,,
OCESN-2002150,000010,OCESN853624F730843:2022-03-10T20:29:31Z,853624,0,,
OCESN-2002150,000001,OCESN853625F716295:2022-03-10T20:29:31Z,853625,1,,
OCESN-2002150,002436,OCESN853626F713691:2022-03-10T20:29:31Z,853626,0,,
OCESN-2002150,002437,OCESN853626F730844:2022-03-10T20:29:31Z,853626,0,,
OCESN-2002150,001027,OCESN853642F706380:2022-03-10T20:29:31Z,853642,0,,
OCESN-2002150,000010,OCESN853642F730847:2022-03-10T20:29:31Z,853642,0,,
OCESN-2002150,001026,OCESN853642F730848:2022-03-10T20:29:31Z,853642,0,,
OCESN-2002150,002408,OCESN853646F714167:2022-03-10T20:29:31Z,853646,0,,
OCESN-2002150,001027,OCESN853646F730614:2022-03-10T20:29:31Z,853646,0,,
OCESN-2002150,000007,OCESN853703F711353:2022-03-10T20:29:31Z,853703,1,,
OCESN-2002150,000654,OCESN853707F716301:2022-03-10T20:29:31Z,853707,1,,
OCESN-2002150,000015,OCESN853728F716302:2022-03-10T20:29:31Z,853728,0,,
OCESN-3,000015,OCESN854007F714114:2022-03-08T20:46:18Z,854007,1,,
OCESN-3,000173,OCESN854008F544216:2022-02-14T09:22:38Z,854008,0,,
OCESN-3,002225,OCESN854008F712130:2022-03-08T20:46:18Z,854008,0,,
OCESN-3,000011,OCESN854012F716306:2022-03-09T20:30:55Z,854012,0,,
OCESN-3,000015,OCESN854017F712830:2022-03-08T20:46:18Z,854017,1,,
OCESN-3,002438,OCESN854018F716307:2022-03-08T20:46:18Z,854018,0,,
OCESN-3,000001,OCESN854022F714670:2022-03-10T20:29:31Z,854022,0,,
OCESN-3,000011,OCESN854022F716308:2022-03-09T20:30:55Z,854022,0,,
OCESN-3,000015,OCESN854027F716309:2022-03-08T20:46:18Z,854027,1,,
OCESN-3,000015,OCESN854028F716310:2022-03-08T20:46:18Z,854028,0,,
OCESN-3,000011,OCESN854031F715781:2022-03-09T20:30:55Z,854031,1,,
OCESN-3,002225,OCESN854037F716105:2022-03-08T20:46:18Z,854037,1,,
OCESN-3,000015,OCESN854038F710881:2022-03-08T20:46:18Z,854038,0,,
OCESN-3,000003,OCESN854041F716311:2022-03-10T20:29:31Z,854041,1,,
OCESN-3,000003,OCESN854042F716312:2022-03-10T20:29:31Z,854042,0,,
OCESN-3,002438,OCESN854047F716313:2022-03-08T20:46:18Z,854047,1,,
OCESN-3,000015,OCESN854048F716314:2022-03-08T20:46:18Z,854048,0,,
OCESN-3,000003,OCESN854051F716315:2022-03-10T20:29:31Z,854051,1,,
OCESN-3,000015,OCESN854057F716316:2022-03-08T20:46:18Z,854057,1,,
OCESN-3,000015,OCESN854058F716317:2022-03-08T20:46:18Z,854058,0,,
OCESN-3,000015,OCESN854067F707389:2022-03-08T20:46:18Z,854067,1,,
OCESN-3,000015,OCESN854068F716318:2022-03-08T20:46:18Z,854068,0,,
OCESN-10,000010,OCESN854104F643686:2022-03-10T20:29:31Z,854104,0,,
OCESN-10,000002,OCESN854104F725146:2022-03-10T20:29:31Z,854104,0,,
OCESN-10,000015,OCESN854107F720317:2022-03-08T20:46:18Z,854107,1,,
OCESN-10,000015,OCESN854110F716322:2022-03-08T20:46:18Z,854110,0,,
OCESN-10,000011,OCESN854111F713076:2022-03-09T20:30:55Z,854111,1,,
OCESN-10,000011,OCESN854114F716323:2022-03-09T20:30:55Z,854114,0,,
OCESN-10,000003,OCESN854116F706272:2022-03-10T20:29:31Z,854116,0,,
OCESN-10,000023,OCESN854117F715612:2022-03-09T20:30:55Z,854117,1,,
OCESN-10,000015,OCESN854118F716325:2022-03-08T20:46:18Z,854118,0,,
OCESN-10,000226,OCESN854119F716326:2022-03-08T20:46:18Z,854119,1,,
OCESN-10,000227,OCESN854119F716331:2022-03-10T20:29:31Z,854119,1,,
OCESN-10,002439,OCESN854123F705859:2022-03-09T20:30:55Z,854123,1,,
OCESN-10,002439,OCESN854124F709223:2022-03-09T20:30:55Z,854124,0,,
OCESN-10,000015,OCESN854129F716328:2022-03-08T20:46:18Z,854129,1,,
OCESN-10,000015,OCESN854134F712711:2022-03-08T20:46:18Z,854134,0,,
OCESN-10,000003,OCESN854135F716330:2022-03-10T20:29:31Z,854135,1,,
OCESN-10,000003,OCESN854136F716336:2022-03-10T20:29:31Z,854136,0,,
OCESN-10,000015,OCESN854140F716332:2022-03-08T20:46:18Z,854140,0,,
OCESN-10,000015,OCESN854141F712324:2022-03-08T20:46:18Z,854141,1,,
OCESN-10,000011,OCESN854144F716333:2022-03-09T20:30:55Z,854144,0,,
OCESN-10,000011,OCESN854147F716337:2022-03-09T20:30:55Z,854147,1,,
OCESN-10,000001,OCESN854148F716339:2022-03-10T20:29:31Z,854148,0,,
OCESN-10,000010,OCESN854151F555286:2022-02-14T09:22:38Z,854151,1,,
OCESN-10,000015,OCESN854152F716338:2022-03-08T20:46:18Z,854152,0,,
OCESN-10,000400,OCESN854153F712466:2022-03-08T20:46:18Z,854153,1,,
OCESN-10,002440,OCESN854153F793130:2022-03-10T20:29:31Z,854153,1,,
OCESN-10,000016,OCESN854159F709612:2022-03-08T20:46:18Z,854159,1,,
OCESN-10,000023,OCESN854169F725150:2022-03-10T20:29:31Z,854169,1,,
OCESN-10,000173,OCESN854172F544218:2022-03-07T20:46:24Z,854172,0,,
OCESN-10,002441,OCESN854172F744825:2022-03-10T20:29:31Z,854172,0,,
OCESN-10,000000,OCESN854173F745059:2022-03-10T20:29:31Z,854173,1,,
OCESN-10,000173,OCESN854176F672387:2022-03-07T20:46:24Z,854176,0,,
OCESN-10,002225,OCESN854176F743369:2022-03-08T20:46:18Z,854176,0,,
OCESN-10,000015,OCESN854177F725151:2022-03-08T20:46:18Z,854177,1,,
OCESN-10,000003,OCESN854180F745060:2022-03-10T20:29:31Z,854180,0,,
OCESN-10,000003,OCESN854181F745061:2022-03-10T20:29:31Z,854181,1,,
OCESN-10,000015,OCESN854184F745062:2022-03-08T20:46:18Z,854184,0,,
OCESN-10,000003,OCESN854188F745166:2022-03-10T20:29:31Z,854188,0,,
OCESN-805848,000015,OCESN854194F716346:2022-03-08T20:46:18Z,854194,0,,
OCESN-805848,000015,OCESN854197F716347:2022-03-08T20:46:18Z,854197,1,,
OCESN-5,000654,OCESN854207F712390:2022-03-08T20:46:18Z,854207,1,,
OCESN-5,000007,OCESN854207F712391:2022-03-04T20:33:16Z,854207,1,,
OCESN-5,000654,OCESN854208F716351:2022-03-08T20:46:18Z,854208,0,,
OCESN-5,000007,OCESN854208F716352:2022-03-04T20:33:16Z,854208,0,,
OCESN-5,000015,OCESN854213F716353:2022-03-08T20:46:18Z,854213,1,,
OCESN-5,000015,OCESN854214F725155:2022-03-08T20:46:18Z,854214,0,,
OCESN-5,000015,OCESN854219F716487:2022-03-08T20:46:18Z,854219,1,,
OCESN-5,000015,OCESN854220F716354:2022-03-08T20:46:18Z,854220,0,,
OCESN-5,000654,OCESN854225F725156:2022-03-08T20:46:18Z,854225,1,,
OCESN-5,000007,OCESN854225F725157:2022-03-04T20:33:16Z,854225,1,,
OCESN-5,000654,OCESN854226F716355:2022-03-08T20:46:18Z,854226,0,,
OCESN-5,000007,OCESN854226F716356:2022-03-04T20:33:16Z,854226,0,,
OCESN-5,000015,OCESN854231F716357:2022-03-08T20:46:18Z,854231,1,,
OCESN-5,000015,OCESN854232F716358:2022-03-08T20:46:18Z,854232,0,,
OCESN-5,000015,OCESN854237F725159:2022-03-08T20:46:18Z,854237,1,,
OCESN-5,000015,OCESN854238F713968:2022-03-08T20:46:18Z,854238,0,,
OCESN-5,000654,OCESN854244F725160:2022-03-08T20:46:18Z,854244,0,,
OCESN-5,000007,OCESN854244F725161:2022-03-04T20:33:16Z,854244,0,,
OCESN-5,000451,OCESN854247F716359:2022-03-07T20:46:24Z,854247,1,,
OCESN-5,000394,OCESN854247F716360:2022-03-08T20:46:18Z,854247,1,,
OCESN-5,000015,OCESN854250F706375:2022-03-08T20:46:18Z,854250,0,,
OCESN-5,000400,OCESN854253F716362:2022-03-08T20:46:18Z,854253,1,,
OCESN-5,000395,OCESN854253F716363:2022-03-08T20:46:18Z,854253,1,,
OCESN-5,000395,OCESN854259F716364:2022-03-08T20:46:18Z,854259,1,,
OCESN-5,000400,OCESN854259F716365:2022-03-08T20:46:18Z,854259,1,,
OCESN-5,000400,OCESN854260F716366:2022-03-08T20:46:18Z,854260,0,,
OCESN-5,000395,OCESN854260F716367:2022-03-08T20:46:18Z,854260,0,,
OCESN-5,000654,OCESN854265F716368:2022-03-08T20:46:18Z,854265,1,,
OCESN-5,000007,OCESN854265F716369:2022-03-04T20:33:16Z,854265,1,,
OCESN-5,000654,OCESN854266F716372:2022-03-08T20:46:18Z,854266,0,,
OCESN-5,000007,OCESN854266F716373:2022-03-08T20:46:18Z,854266,0,,
OCESN-5,000400,OCESN854271F719795:2022-03-08T20:46:18Z,854271,1,,
OCESN-5,000395,OCESN854271F719796:2022-03-08T20:46:18Z,854271,1,,
OCESN-5,000400,OCESN854272F716375:2022-03-08T20:46:18Z,854272,0,,
OCESN-5,000395,OCESN854272F716376:2022-03-07T20:46:24Z,854272,0,,
OCESN-5,000400,OCESN854277F716377:2022-03-08T20:46:18Z,854277,1,,
OCESN-5,000395,OCESN854277F716378:2022-03-07T20:46:24Z,854277,1,,
OCESN-5,000015,OCESN854283F707499:2022-03-08T20:46:18Z,854283,1,,
OCESN-5,000332,OCESN854289F716379:2022-03-08T20:46:18Z,854289,1,,
OCESN-5,002442,OCESN854289F716381:2022-03-07T20:46:24Z,854289,1,,
OCESN-5,000015,OCESN854300F717717:2022-03-08T20:46:18Z,854300,0,,
OCESN-5,000654,OCESN854303F716382:2022-03-08T20:46:18Z,854303,1,,
OCESN-5,000007,OCESN854303F716383:2022-03-08T20:46:18Z,854303,1,,
OCESN-5,000015,OCESN854304F716384:2022-03-08T20:46:18Z,854304,0,,
OCESN-5,000023,OCESN854309F707959:2022-03-09T20:30:55Z,854309,1,,
OCESN-5,000015,OCESN854310F716385:2022-03-08T20:46:18Z,854310,0,,
OCESN-5,000015,OCESN854315F716387:2022-03-08T20:46:18Z,854315,1,,
OCESN-5,000011,OCESN854316F713215:2022-03-09T20:30:55Z,854316,0,,
OCESN-5,000015,OCESN854322F707149:2022-03-08T20:46:18Z,854322,0,,
OCESN-5,000003,OCESN854323F716666:2022-03-10T20:29:31Z,854323,1,,
OCESN-5,000015,OCESN854327F716388:2022-03-08T20:46:18Z,854327,1,,
OCESN-5,000654,OCESN854328F706829:2022-03-08T20:46:18Z,854328,0,,
OCESN-5,000007,OCESN854328F706830:2022-03-08T20:46:18Z,854328,0,,
OCESN-5,000054,OCESN854333F544219:2022-02-14T09:22:38Z,854333,1,,
OCESN-5,001623,OCESN854333F716390:2022-03-10T20:29:31Z,854333,1,,
OCESN-5,000011,OCESN854334F716391:2022-03-09T20:30:55Z,854334,0,,
OCESN-5,000054,OCESN854339F544220:2022-02-14T09:22:38Z,854339,1,,
OCESN-5,002439,OCESN854339F716392:2022-03-09T20:30:55Z,854339,1,,
OCESN-5,000015,OCESN854340F716393:2022-03-08T20:46:18Z,854340,0,,
OCESN-5,000296,OCESN854345F544221:2022-02-14T09:22:38Z,854345,1,,
OCESN-5,000208,OCESN854345F544222:2022-02-14T09:22:38Z,854345,1,,
OCESN-5,001922,OCESN854345F711081:2022-03-07T20:46:24Z,854345,1,,
OCESN-5,002443,OCESN854345F711082:2022-03-08T20:46:18Z,854345,1,,
OCESN-5,000001,OCESN854346F710444:2022-03-10T20:29:31Z,854346,0,,
OCESN-5,000001,OCESN854351F716396:2022-03-10T20:29:31Z,854351,1,,
OCESN-5,000000,OCESN854356F716397:2022-03-10T20:29:31Z,854356,0,,
OCESN-5,000400,OCESN854357F716398:2022-03-08T20:46:18Z,854357,1,,
OCESN-5,000395,OCESN854357F716400:2022-03-08T20:46:18Z,854357,1,,
OCESN-5,000054,OCESN854362F544068:2022-02-14T09:22:38Z,854362,0,,
OCESN-5,002439,OCESN854362F716401:2022-03-09T20:30:55Z,854362,0,,
OCESN-5,000011,OCESN854363F716402:2022-03-09T20:30:55Z,854363,1,,
OCESN-5,000011,OCESN854368F716403:2022-03-09T20:30:55Z,854368,0,,
OCESN-5,000451,OCESN854373F708911:2022-03-07T20:46:24Z,854373,1,,
OCESN-5,000394,OCESN854373F708912:2022-03-08T20:46:18Z,854373,1,,
OCESN-5,000054,OCESN854374F544224:2022-02-14T09:22:38Z,854374,0,,
OCESN-5,002444,OCESN854374F716404:2022-03-10T20:29:31Z,854374,0,,
OCESN-5,000023,OCESN854379F716405:2022-03-09T20:30:55Z,854379,1,,
OCESN-5,000054,OCESN854380F544150:2022-02-14T09:22:38Z,854380,0,,
OCESN-5,002270,OCESN854380F706968:2022-03-08T20:46:18Z,854380,0,,
OCESN-5,002445,OCESN854380F706969:2022-03-08T20:46:18Z,854380,0,,
OCESN-5,000933,OCESN854380F716407:2022-03-08T20:46:18Z,854380,0,,
OCESN-5,000001,OCESN854381F716409:2022-03-10T20:29:31Z,854381,1,,
OCESN-5,000001,OCESN854384F708267:2022-03-10T20:29:31Z,854384,0,,
OCESN-5,000015,OCESN854385F716410:2022-03-08T20:46:18Z,854385,1,,
OCESN-5,000011,OCESN854386F706593:2022-03-09T20:30:55Z,854386,0,,
OCESN-5,000015,OCESN854391F715881:2022-03-08T20:46:18Z,854391,1,,
OCESN-5,000015,OCESN854392F706768:2022-03-08T20:46:18Z,854392,0,,
OCESN-5,000011,OCESN854397F716413:2022-03-09T20:30:55Z,854397,1,,
OCESN-5,000015,OCESN854402F716418:2022-03-08T20:46:18Z,854402,0,,
OCESN-5,000001,OCESN854403F716419:2022-03-10T20:29:31Z,854403,1,,
OCESN-5,000000,OCESN854408F793146:2022-03-10T20:29:31Z,854408,0,,
OCESN-5,000015,OCESN854409F716422:2022-03-08T20:46:18Z,854409,1,,
OCESN-5,000015,OCESN854414F713138:2022-03-08T20:46:18Z,854414,0,,
OCESN-5,000015,OCESN854415F716423:2022-03-08T20:46:18Z,854415,1,,
OCESN-5,000015,OCESN854420F716424:2022-03-08T20:46:18Z,854420,0,,
OCESN-5,000011,OCESN854421F716425:2022-03-09T20:30:55Z,854421,1,,
OCESN-5,000003,OCESN854426F706076:2022-03-10T20:29:31Z,854426,0,,
OCESN-5,000001,OCESN854427F716426:2022-03-10T20:29:31Z,854427,1,,
OCESN-5,000015,OCESN854432F716427:2022-03-08T20:46:18Z,854432,0,,
OCESN-5,000015,OCESN854433F716429:2022-03-08T20:46:18Z,854433,1,,
OCESN-5,000015,OCESN854438F708630:2022-03-08T20:46:18Z,854438,0,,
OCESN-5,000332,OCESN854439F716430:2022-03-08T20:46:18Z,854439,1,,
OCESN-5,002395,OCESN854439F720936:2022-03-10T20:29:31Z,854439,1,,
OCESN-5,000003,OCESN854444F716245:2022-03-10T20:29:31Z,854444,0,,
OCESN-5,000015,OCESN854445F716432:2022-03-08T20:46:18Z,854445,1,,
OCESN-809861,002446,OCESN854610F716434:2022-03-10T20:29:31Z,854610,0,,
OCESN-809861,000122,OCESN854611F553906:2022-02-14T09:22:38Z,854611,1,,
OCESN-809861,000014,OCESN854611F720108:2022-03-09T20:30:55Z,854611,1,,
OCESN-809861,000227,OCESN854615F716246:2022-03-10T20:29:31Z,854615,1,,
OCESN-809861,002447,OCESN854615F716247:2022-03-07T20:46:24Z,854615,1,,
